,Triton  / %,DMSO /%,Arginine / mM,Glucose / mM,KPi / mM,KCl / mM,NaCl / mM,NH4 / mM,BSA /mg/ml,Date,Time,Signal to Noise
912,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.6551724137931032
913,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.6727272727272724
914,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7450980392156863
915,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7551020408163265
916,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7169811320754718
917,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7647058823529411
918,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8163265306122447
919,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.75
920,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7755102040816328
921,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8085106382978722
922,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.902439024390244
923,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.9500000000000004
924,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8478260869565215
925,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.826086956521739
926,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7346938775510201
927,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8666666666666665
928,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.3239436619718308
929,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.3606557377049178
930,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4482758620689655
931,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4032258064516128
932,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.473684210526316
933,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5
934,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4153846153846157
935,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5510204081632653
936,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5294117647058827
937,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5384615384615383
938,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.553191489361702
939,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5106382978723403
940,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5199999999999998
941,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4821428571428572
942,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.490566037735849
943,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5434782608695654
944,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.3239436619718308
945,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.3606557377049178
946,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4482758620689655
947,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4032258064516128
948,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.473684210526316
949,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5
950,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4153846153846157
951,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5510204081632653
952,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5294117647058827
953,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5384615384615383
954,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.553191489361702
955,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5106382978723403
956,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5199999999999998
957,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.4821428571428572
958,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.490566037735849
959,0.01,4,0,150,0,0,0,150,0.0,09/11/2019,17:18:28,1.5434782608695654
960,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5000000000000002
961,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5294117647058818
962,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5399999999999994
963,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5400000000000003
964,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5957446808510642
965,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5833333333333333
966,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5600000000000003
967,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.58695652173913
968,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5744680851063828
969,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6363636363636362
970,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6046511627906976
971,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.658536585365854
972,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6666666666666667
973,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6666666666666667
974,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6190476190476193
975,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.675
976,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5000000000000002
977,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5294117647058818
978,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5399999999999994
979,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5400000000000003
980,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5957446808510642
981,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5833333333333333
982,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5600000000000003
983,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.58695652173913
984,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.5744680851063828
985,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6363636363636362
986,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6046511627906976
987,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.658536585365854
988,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6666666666666667
989,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6666666666666667
990,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.6190476190476193
991,0.01,4,150,0,150,0,0,0,0.0,09/11/2019,17:18:28,1.675
992,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5000000000000002
993,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5399999999999998
994,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.510204081632653
995,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5208333333333333
996,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.462962962962963
997,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5909090909090908
998,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5714285714285714
999,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.6511627906976745
1000,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5652173913043477
1001,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.6136363636363635
1002,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.625
1003,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5454545454545456
1004,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5625
1005,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5777777777777777
1006,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5652173913043481
1007,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5319148936170206
1008,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5000000000000002
1009,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5399999999999998
1010,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.510204081632653
1011,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5208333333333333
1012,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.462962962962963
1013,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5909090909090908
1014,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5714285714285714
1015,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.6511627906976745
1016,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5652173913043477
1017,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.6136363636363635
1018,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.625
1019,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5454545454545456
1020,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5625
1021,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5777777777777777
1022,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5652173913043481
1023,0.01,4,150,150,150,150,150,150,0.1,09/11/2019,17:18:28,1.5319148936170206
1024,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1676646706586826
1025,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.2426470588235292
1026,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1196172248803826
1027,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1256038647342996
1028,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.0629629629629633
1029,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1025641025641024
1030,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1736526946107786
1031,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.097872340425532
1032,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1829268292682926
1033,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1420118343195267
1034,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1445086705202312
1035,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.3870967741935485
1036,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,0.9500000000000006
1037,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,0.8499999999999995
1038,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.2622950819672132
1039,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1739130434782608
1040,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1676646706586826
1041,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.2426470588235292
1042,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1196172248803826
1043,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1256038647342996
1044,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.0629629629629633
1045,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1025641025641024
1046,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1736526946107786
1047,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.097872340425532
1048,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1829268292682926
1049,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1420118343195267
1050,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1445086705202312
1051,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.3870967741935485
1052,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,0.9500000000000006
1053,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,0.8499999999999995
1054,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.2622950819672132
1055,0.0,0,0,0,0,0,0,0,0.1,09/11/2019,18:34:48,1.1739130434782608
1056,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.3076923076923075
1057,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.365079365079365
1058,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.1287128712871288
1059,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.1647058823529413
1060,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0409356725146202
1061,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.004524886877828
1062,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2957746478873238
1063,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2957746478873238
1064,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.188888888888889
1065,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2597402597402596
1066,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0463576158940397
1067,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.1415094339622642
1068,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0206185567010309
1069,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0484848484848484
1070,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.168831168831169
1071,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2465753424657535
1072,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.3076923076923075
1073,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.365079365079365
1074,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.1287128712871288
1075,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.1647058823529413
1076,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0409356725146202
1077,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.004524886877828
1078,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2957746478873238
1079,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2957746478873238
1080,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.188888888888889
1081,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2597402597402596
1082,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0463576158940397
1083,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.1415094339622642
1084,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0206185567010309
1085,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.0484848484848484
1086,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.168831168831169
1087,0.0,0,0,150,0,150,150,150,0.0,09/11/2019,18:34:48,1.2465753424657535
1088,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.433962264150943
1089,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.5106382978723407
1090,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3389830508474576
1091,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.0916666666666668
1092,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.2602739726027394
1093,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.0999999999999999
1094,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.4599999999999997
1095,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3750000000000002
1096,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.425925925925926
1097,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.1587301587301586
1098,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.1546391752577319
1099,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3275862068965518
1100,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.03680981595092
1101,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.2022471910112362
1102,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3571428571428574
1103,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.2419354838709677
1104,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.433962264150943
1105,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.5106382978723407
1106,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3389830508474576
1107,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.0916666666666668
1108,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.2602739726027394
1109,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.0999999999999999
1110,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.4599999999999997
1111,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3750000000000002
1112,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.425925925925926
1113,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.1587301587301586
1114,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.1546391752577319
1115,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3275862068965518
1116,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.03680981595092
1117,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.2022471910112362
1118,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.3571428571428574
1119,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,18:34:48,1.2419354838709677
1120,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.7894736842105265
1121,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.8611111111111118
1122,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.4333333333333333
1123,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5098039215686272
1124,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.2941176470588236
1125,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5178571428571428
1126,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.6041666666666665
1127,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.6444444444444444
1128,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.7500000000000002
1129,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5999999999999996
1130,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.1607142857142858
1131,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.4509803921568631
1132,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.2666666666666666
1133,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.3823529411764706
1134,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5098039215686274
1135,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.4680851063829785
1136,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.7894736842105265
1137,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.8611111111111118
1138,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.4333333333333333
1139,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5098039215686272
1140,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.2941176470588236
1141,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5178571428571428
1142,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.6041666666666665
1143,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.6444444444444444
1144,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.7500000000000002
1145,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5999999999999996
1146,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.1607142857142858
1147,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.4509803921568631
1148,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.2666666666666666
1149,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.3823529411764706
1150,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.5098039215686274
1151,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,18:34:48,1.4680851063829785
1152,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5818181818181818
1153,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.474576271186441
1154,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4310344827586206
1155,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4821428571428572
1156,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3661971830985915
1157,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.453125
1158,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5090909090909093
1159,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4999999999999996
1160,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4193548387096775
1161,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5084745762711866
1162,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3714285714285712
1163,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5957446808510638
1164,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3561643835616437
1165,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.484375
1166,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3770491803278688
1167,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5192307692307696
1168,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5818181818181818
1169,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.474576271186441
1170,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4310344827586206
1171,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4821428571428572
1172,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3661971830985915
1173,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.453125
1174,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5090909090909093
1175,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4999999999999996
1176,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.4193548387096775
1177,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5084745762711866
1178,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3714285714285712
1179,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5957446808510638
1180,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3561643835616437
1181,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.484375
1182,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.3770491803278688
1183,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,18:34:48,1.5192307692307696
1184,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6451612903225805
1185,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6842105263157898
1186,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6666666666666665
1187,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.818181818181818
1188,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6785714285714286
1189,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6885245901639347
1190,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.709090909090909
1191,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7450980392156858
1192,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.8125000000000002
1193,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6909090909090911
1194,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.625
1195,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7254901960784312
1196,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7962962962962958
1197,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7500000000000002
1198,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7291666666666667
1199,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7346938775510201
1200,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6451612903225805
1201,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6842105263157898
1202,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6666666666666665
1203,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.818181818181818
1204,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6785714285714286
1205,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6885245901639347
1206,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.709090909090909
1207,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7450980392156858
1208,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.8125000000000002
1209,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.6909090909090911
1210,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.625
1211,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,18:34:48,1.7254901960784312
